population_group_id,population_group_name,measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
1,All Population,2,DALYs (Disability-Adjusted Life Years),152,Saudi Arabia,2,Female,22,All ages,605,Polycystic ovarian syndrome,1,Number,1992,1331.3470747944732,2900.3743319921364,573.1843750544365
1,All Population,2,DALYs (Disability-Adjusted Life Years),152,Saudi Arabia,2,Female,22,All ages,605,Polycystic ovarian syndrome,2,Percent,1992,0.000577967601880672,0.001225697968448176,0.00025011409780595643
1,All Population,2,DALYs (Disability-Adjusted Life Years),152,Saudi Arabia,2,Female,22,All ages,605,Polycystic ovarian syndrome,3,Rate,1992,17.253941806660762,37.58816231255873,7.428333331639451
1,All Population,2,DALYs (Disability-Adjusted Life Years),142,Iran (Islamic Republic of),2,Female,22,All ages,605,Polycystic ovarian syndrome,1,Number,1992,4695.348245339922,10173.998487344617,2087.59060992356
1,All Population,2,DALYs (Disability-Adjusted Life Years),142,Iran (Islamic Republic of),2,Female,22,All ages,605,Polycystic ovarian syndrome,2,Percent,1992,0.00047354969665007934,0.0009707570254172284,0.0002102704466650292
1,All Population,2,DALYs (Disability-Adjusted Life Years),142,Iran (Islamic Republic of),2,Female,22,All ages,605,Polycystic ovarian syndrome,3,Rate,1992,15.835639754353961,34.31306188349993,7.0406562252611575
1,All Population,2,DALYs (Disability-Adjusted Life Years),142,Iran (Islamic Republic of),2,Female,22,All ages,605,Polycystic ovarian syndrome,1,Number,1993,4911.047229895423,10678.743619795185,2187.21559055749
1,All Population,2,DALYs (Disability-Adjusted Life Years),142,Iran (Islamic Republic of),2,Female,22,All ages,605,Polycystic ovarian syndrome,2,Percent,1993,0.0005072288094128775,0.0010319521754767317,0.0002242416282811891
1,All Population,2,DALYs (Disability-Adjusted Life Years),142,Iran (Islamic Republic of),2,Female,22,All ages,605,Polycystic ovarian syndrome,3,Rate,1993,16.299107543617033,35.44131883526239,7.259075399348476
1,All Population,2,DALYs (Disability-Adjusted Life Years),147,Libya,2,Female,22,All ages,605,Polycystic ovarian syndrome,1,Number,1992,402.370847543922,887.5354777094936,178.16870590515208
1,All Population,2,DALYs (Disability-Adjusted Life Years),147,Libya,2,Female,22,All ages,605,Polycystic ovarian syndrome,2,Percent,1992,0.0006642632965915979,0.0013963963050354516,0.000294376381733831
1,All Population,2,DALYs (Disability-Adjusted Life Years),147,Libya,2,Female,22,All ages,605,Polycystic ovarian syndrome,3,Rate,1992,19.132706838035347,42.20225249175836,8.471910026790175
1,All Population,2,DALYs (Disability-Adjusted Life Years),152,Saudi Arabia,2,Female,22,All ages,605,Polycystic ovarian syndrome,1,Number,1990,1192.574222816796,2511.682463838309,532.391054184103
1,All Population,2,DALYs (Disability-Adjusted Life Years),152,Saudi Arabia,2,Female,22,All ages,605,Polycystic ovarian syndrome,2,Percent,1990,0.0005160014169107962,0.0010282067217078973,0.00023101031144010079
1,All Population,2,DALYs (Disability-Adjusted Life Years),152,Saudi Arabia,2,Female,22,All ages,605,Polycystic ovarian syndrome,3,Rate,1990,16.641497100959434,35.048683462041346,7.429126016035422
1,All Population,2,DALYs (Disability-Adjusted Life Years),150,Oman,2,Female,22,All ages,605,Polycystic ovarian syndrome,1,Number,1991,104.04431770061056,217.2518960227958,46.83887115671074
1,All Population,2,DALYs (Disability-Adjusted Life Years),150,Oman,2,Female,22,All ages,605,Polycystic ovarian syndrome,2,Percent,1991,0.00041532555205813794,0.0008214579258079531,0.00018865563510170295
1,All Population,2,DALYs (Disability-Adjusted Life Years),150,Oman,2,Female,22,All ages,605,Polycystic ovarian syndrome,3,Rate,1991,12.291650373440953,25.66583555829961,5.5334788181474845
1,All Population,2,DALYs (Disability-Adjusted Life Years),154,Tunisia,2,Female,22,All ages,605,Polycystic ovarian syndrome,1,Number,1993,688.6425038269399,1582.6658990840465,297.5042856103271
1,All Population,2,DALYs (Disability-Adjusted Life Years),154,Tunisia,2,Female,22,All ages,605,Polycystic ovarian syndrome,2,Percent,1993,0.0004926591094401899,0.0010575225844977863,0.0002152811059472803
1,All Population,2,DALYs (Disability-Adjusted Life Years),154,Tunisia,2,Female,22,All ages,605,Polycystic ovarian syndrome,3,Rate,1993,15.608455278768083,35.871979684385884,6.743095744722719
1,All Population,2,DALYs (Disability-Adjusted Life Years),145,Kuwait,2,Female,22,All ages,605,Polycystic ovarian syndrome,1,Number,1993,178.59715717261994,392.7661189201715,78.99038664354936
1,All Population,2,DALYs (Disability-Adjusted Life Years),145,Kuwait,2,Female,22,All ages,605,Polycystic ovarian syndrome,2,Percent,1993,0.0013635610322894512,0.0027367434848579457,0.0006176731857183293
1,All Population,2,DALYs (Disability-Adjusted Life Years),145,Kuwait,2,Female,22,All ages,605,Polycystic ovarian syndrome,3,Rate,1993,25.429329315554856,55.92350483137815,11.246945844610357
1,All Population,2,DALYs (Disability-Adjusted Life Years),143,Iraq,2,Female,22,All ages,605,Polycystic ovarian syndrome,1,Number,1993,1501.3216233581304,3254.3939470038476,630.8005664884704
1,All Population,2,DALYs (Disability-Adjusted Life Years),143,Iraq,2,Female,22,All ages,605,Polycystic ovarian syndrome,2,Percent,1993,0.0004064089103093401,0.0008382129915470478,0.00017122183982219992
1,All Population,2,DALYs (Disability-Adjusted Life Years),143,Iraq,2,Female,22,All ages,605,Polycystic ovarian syndrome,3,Rate,1993,15.743061637247456,34.12601517386196,6.614660073186527
1,All Population,2,DALYs (Disability-Adjusted Life Years),160,Afghanistan,2,Female,22,All ages,605,Polycystic ovarian syndrome,1,Number,1992,368.15725046868226,804.4478021882637,164.02701310806998
1,All Population,2,DALYs (Disability-Adjusted Life Years),160,Afghanistan,2,Female,22,All ages,605,Polycystic ovarian syndrome,2,Percent,1992,8.795815362437781e-05,0.00018230161817583,3.954737840486191e-05
1,All Population,2,DALYs (Disability-Adjusted Life Years),160,Afghanistan,2,Female,22,All ages,605,Polycystic ovarian syndrome,3,Rate,1992,7.149768296439776,15.622713894413929,3.18547342633295
1,All Population,2,DALYs (Disability-Adjusted Life Years),160,Afghanistan,2,Female,22,All ages,605,Polycystic ovarian syndrome,1,Number,1993,417.33569810302083,934.5723993713239,187.28047078609555
1,All Population,2,DALYs (Disability-Adjusted Life Years),160,Afghanistan,2,Female,22,All ages,605,Polycystic ovarian syndrome,2,Percent,1993,8.489300787361916e-05,0.00018320080286137402,3.835446825649387e-05
1,All Population,2,DALYs (Disability-Adjusted Life Years),160,Afghanistan,2,Female,22,All ages,605,Polycystic ovarian syndrome,3,Rate,1993,7.223095008658793,16.17524037318967,3.2413825126945763
1,All Population,2,DALYs (Disability-Adjusted Life Years),160,Afghanistan,2,Female,22,All ages,605,Polycystic ovarian syndrome,1,Number,1994,490.6176685114046,1068.371050523866,213.04926750143713
1,All Population,2,DALYs (Disability-Adjusted Life Years),160,Afghanistan,2,Female,22,All ages,605,Polycystic ovarian syndrome,2,Percent,1994,8.416455389417508e-05,0.00018204241405280966,3.6353978728553724e-05
1,All Population,2,DALYs (Disability-Adjusted Life Years),160,Afghanistan,2,Female,22,All ages,605,Polycystic ovarian syndrome,3,Rate,1994,7.278282354527666,15.84921755612496,3.16057252688345
1,All Population,2,DALYs (Disability-Adjusted Life Years),143,Iraq,2,Female,22,All ages,605,Polycystic ovarian syndrome,1,Number,1992,1463.1747255272114,3105.3785969501223,621.2434351648329
1,All Population,2,DALYs (Disability-Adjusted Life Years),143,Iraq,2,Female,22,All ages,605,Polycystic ovarian syndrome,2,Percent,1992,0.00040673591790978835,0.0008369989123787956,0.0001759976923572972
1,All Population,2,DALYs (Disability-Adjusted Life Years),143,Iraq,2,Female,22,All ages,605,Polycystic ovarian syndrome,3,Rate,1992,15.783837690134847,33.498932755975794,6.701595766814775
1,All Population,2,DALYs (Disability-Adjusted Life Years),147,Libya,2,Female,22,All ages,605,Polycystic ovarian syndrome,1,Number,1994,435.8031737894293,952.5559473758419,197.92518053851083
1,All Population,2,DALYs (Disability-Adjusted Life Years),147,Libya,2,Female,22,All ages,605,Polycystic ovarian syndrome,2,Percent,1994,0.0007310361061881717,0.001553831150321031,0.00032904730050284603
1,All Population,2,DALYs (Disability-Adjusted Life Years),147,Libya,2,Female,22,All ages,605,Polycystic ovarian syndrome,3,Rate,1994,19.909838686948344,43.51789154640225,9.042289394870082
1,All Population,2,DALYs (Disability-Adjusted Life Years),156,United Arab Emirates,2,Female,22,All ages,605,Polycystic ovarian syndrome,1,Number,1993,159.93549077720212,342.96930809546313,68.62885010948897
1,All Population,2,DALYs (Disability-Adjusted Life Years),156,United Arab Emirates,2,Female,22,All ages,605,Polycystic ovarian syndrome,2,Percent,1993,0.0011055113211757988,0.0022513091056143913,0.00048591658873919154
1,All Population,2,DALYs (Disability-Adjusted Life Years),156,United Arab Emirates,2,Female,22,All ages,605,Polycystic ovarian syndrome,3,Rate,1993,20.90982633301514,44.83950769764192,8.97247590419433
1,All Population,2,DALYs (Disability-Adjusted Life Years),147,Libya,2,Female,22,All ages,605,Polycystic ovarian syndrome,1,Number,1993,418.41136509241323,932.1270401491818,187.97233435068856
1,All Population,2,DALYs (Disability-Adjusted Life Years),147,Libya,2,Female,22,All ages,605,Polycystic ovarian syndrome,2,Percent,1993,0.0006979181506869625,0.0014910137846904559,0.00031613513193744805
1,All Population,2,DALYs (Disability-Adjusted Life Years),147,Libya,2,Female,22,All ages,605,Polycystic ovarian syndrome,3,Rate,1993,19.502266151520942,43.446691798163116,8.761441011097144
1,All Population,2,DALYs (Disability-Adjusted Life Years),145,Kuwait,2,Female,22,All ages,605,Polycystic ovarian syndrome,1,Number,1995,172.18463369356792,375.0205973903372,75.19443943602764
1,All Population,2,DALYs (Disability-Adjusted Life Years),145,Kuwait,2,Female,22,All ages,605,Polycystic ovarian syndrome,2,Percent,1995,0.001309180319932251,0.0025698482461375275,0.0005784358658286863
1,All Population,2,DALYs (Disability-Adjusted Life Years),145,Kuwait,2,Female,22,All ages,605,Polycystic ovarian syndrome,3,Rate,1995,25.29991851596681,55.10358475234339,11.048681579629049
1,All Population,2,DALYs (Disability-Adjusted Life Years),141,Egypt,2,Female,22,All ages,605,Polycystic ovarian syndrome,1,Number,1990,4763.624797099927,10288.933850592957,2048.7495844175264
1,All Population,2,DALYs (Disability-Adjusted Life Years),141,Egypt,2,Female,22,All ages,605,Polycystic ovarian syndrome,2,Percent,1990,0.0003454553548069701,0.0007177702371205469,0.0001501695094028116
1,All Population,2,DALYs (Disability-Adjusted Life Years),141,Egypt,2,Female,22,All ages,605,Polycystic ovarian syndrome,3,Rate,1990,17.62743797981961,38.07343169432862,7.5812449077616995
1,All Population,2,DALYs (Disability-Adjusted Life Years),139,Algeria,2,Female,22,All ages,605,Polycystic ovarian syndrome,1,Number,1994,2084.7710687315043,4623.256408548777,876.1245817108679
1,All Population,2,DALYs (Disability-Adjusted Life Years),139,Algeria,2,Female,22,All ages,605,Polycystic ovarian syndrome,2,Percent,1994,0.00044948864388699494,0.0009389495621952174,0.00019282072601370446
1,All Population,2,DALYs (Disability-Adjusted Life Years),139,Algeria,2,Female,22,All ages,605,Polycystic ovarian syndrome,3,Rate,1994,15.05138075712233,33.37843352997697,6.3253394426796605
1,All Population,2,DALYs (Disability-Adjusted Life Years),148,Morocco,2,Female,22,All ages,605,Polycystic ovarian syndrome,1,Number,1994,2141.6445184465306,4684.775704797995,946.335357605085
1,All Population,2,DALYs (Disability-Adjusted Life Years),148,Morocco,2,Female,22,All ages,605,Polycystic ovarian syndrome,2,Percent,1994,0.0003586351518512037,0.0007421955461843809,0.0001582208564955267
1,All Population,2,DALYs (Disability-Adjusted Life Years),148,Morocco,2,Female,22,All ages,605,Polycystic ovarian syndrome,3,Rate,1994,15.632104218767198,34.19470478325285,6.907408212973396
1,All Population,2,DALYs (Disability-Adjusted Life Years),143,Iraq,2,Female,22,All ages,605,Polycystic ovarian syndrome,1,Number,1990,1438.9835290921365,3187.484037004349,612.8236669117478
1,All Population,2,DALYs (Disability-Adjusted Life Years),143,Iraq,2,Female,22,All ages,605,Polycystic ovarian syndrome,2,Percent,1990,0.0004067079870512641,0.0008719764825444751,0.00017872491772635973
1,All Population,2,DALYs (Disability-Adjusted Life Years),143,Iraq,2,Female,22,All ages,605,Polycystic ovarian syndrome,3,Rate,1990,16.001229544875837,35.444230399852195,6.814485340894784
1,All Population,2,DALYs (Disability-Adjusted Life Years),522,Sudan,2,Female,22,All ages,605,Polycystic ovarian syndrome,1,Number,1993,1095.9264740036465,2491.2704703718773,473.57694810409765
1,All Population,2,DALYs (Disability-Adjusted Life Years),522,Sudan,2,Female,22,All ages,605,Polycystic ovarian syndrome,2,Percent,1993,0.00012948146048366395,0.0002857670659945073,5.624436631862516e-05
1,All Population,2,DALYs (Disability-Adjusted Life Years),522,Sudan,2,Female,22,All ages,605,Polycystic ovarian syndrome,3,Rate,1993,9.969607911285236,22.663007400337825,4.308114276291517
1,All Population,2,DALYs (Disability-Adjusted Life Years),160,Afghanistan,2,Female,22,All ages,605,Polycystic ovarian syndrome,1,Number,1995,540.4761907923969,1210.8339915034244,245.46575434975526
1,All Population,2,DALYs (Disability-Adjusted Life Years),160,Afghanistan,2,Female,22,All ages,605,Polycystic ovarian syndrome,2,Percent,1995,8.678692612782176e-05,0.0001894496669904585,3.951193327237757e-05
1,All Population,2,DALYs (Disability-Adjusted Life Years),160,Afghanistan,2,Female,22,All ages,605,Polycystic ovarian syndrome,3,Rate,1995,7.266791942561248,16.279863651970018,3.300327741113536
1,All Population,2,DALYs (Disability-Adjusted Life Years),148,Morocco,2,Female,22,All ages,605,Polycystic ovarian syndrome,1,Number,1990,1901.5502196009245,4009.462640262778,842.5536038270925
1,All Population,2,DALYs (Disability-Adjusted Life Years),148,Morocco,2,Female,22,All ages,605,Polycystic ovarian syndrome,2,Percent,1990,0.000312342054897559,0.0006185938239551595,0.0001376968576476076
1,All Population,2,DALYs (Disability-Adjusted Life Years),148,Morocco,2,Female,22,All ages,605,Polycystic ovarian syndrome,3,Rate,1990,14.924771297338172,31.469225642487736,6.612983298177892
1,All Population,2,DALYs (Disability-Adjusted Life Years),145,Kuwait,2,Female,22,All ages,605,Polycystic ovarian syndrome,1,Number,1994,174.85467053829413,387.12977025086263,75.53376423494612
1,All Population,2,DALYs (Disability-Adjusted Life Years),145,Kuwait,2,Female,22,All ages,605,Polycystic ovarian syndrome,2,Percent,1994,0.001332996053317263,0.002670205368216957,0.0005925102793931777
1,All Population,2,DALYs (Disability-Adjusted Life Years),145,Kuwait,2,Female,22,All ages,605,Polycystic ovarian syndrome,3,Rate,1994,25.377255352975673,56.18546535903589,10.96247310329576
1,All Population,2,DALYs (Disability-Adjusted Life Years),141,Egypt,2,Female,22,All ages,605,Polycystic ovarian syndrome,1,Number,1998,6626.882186415103,14282.459283374248,2969.2508779789528
1,All Population,2,DALYs (Disability-Adjusted Life Years),141,Egypt,2,Female,22,All ages,605,Polycystic ovarian syndrome,2,Percent,1998,0.0005485439307543359,0.0011118731632555954,0.00024285976629505123
1,All Population,2,DALYs (Disability-Adjusted Life Years),141,Egypt,2,Female,22,All ages,605,Polycystic ovarian syndrome,3,Rate,1998,20.984724316354743,45.22692001912654,9.402447387432648
1,All Population,2,DALYs (Disability-Adjusted Life Years),150,Oman,2,Female,22,All ages,605,Polycystic ovarian syndrome,1,Number,1990,98.95685866019981,214.17007795618446,43.56461756266607
1,All Population,2,DALYs (Disability-Adjusted Life Years),150,Oman,2,Female,22,All ages,605,Polycystic ovarian syndrome,2,Percent,1990,0.0003849245391945677,0.0007631360915715411,0.0001753050128997718
1,All Population,2,DALYs (Disability-Adjusted Life Years),150,Oman,2,Female,22,All ages,605,Polycystic ovarian syndrome,3,Rate,1990,12.05348235052788,26.087077637745587,5.306406812105975
1,All Population,2,DALYs (Disability-Adjusted Life Years),152,Saudi Arabia,2,Female,22,All ages,605,Polycystic ovarian syndrome,1,Number,1998,1766.1708916980065,3980.411078750717,778.1801196258111
1,All Population,2,DALYs (Disability-Adjusted Life Years),152,Saudi Arabia,2,Female,22,All ages,605,Polycystic ovarian syndrome,2,Percent,1998,0.0007943918732181895,0.001726731622870863,0.0003494612153030879
1,All Population,2,DALYs (Disability-Adjusted Life Years),152,Saudi Arabia,2,Female,22,All ages,605,Polycystic ovarian syndrome,3,Rate,1998,19.469533928469517,43.878397561227565,8.578334244286582
1,All Population,2,DALYs (Disability-Adjusted Life Years),144,Jordan,2,Female,22,All ages,605,Polycystic ovarian syndrome,1,Number,1993,321.14681462380247,709.4912912098617,138.24456107022857
1,All Population,2,DALYs (Disability-Adjusted Life Years),144,Jordan,2,Female,22,All ages,605,Polycystic ovarian syndrome,2,Percent,1993,0.0005762601401000268,0.0011695215360625305,0.00025334355521792123
